PERMNO,date,TICKER,RET,RETX
55976,29-09-2023,WMT,-0.016481,-0.016481
55976,31-10-2023,WMT,0.02176,0.02176
55976,30-11-2023,WMT,-0.047243,-0.047243
55976,29-12-2023,WMT,0.01625,0.012589
59408,31-01-2014,BAC,0.075787,0.075787
59408,28-02-2014,BAC,-0.013134,-0.013134
59408,31-03-2014,BAC,0.041137,0.040532
59408,30-04-2014,BAC,-0.119767,-0.119767
59408,30-05-2014,BAC,0,0
59408,30-06-2014,BAC,0.015852,0.015192
59408,31-07-2014,BAC,-0.007807,-0.007807
59408,29-08-2014,BAC,0.055082,0.055082
59408,30-09-2014,BAC,0.062772,0.059664
59408,31-10-2014,BAC,0.006452,0.006452
59408,28-11-2014,BAC,-0.006993,-0.006993
59408,31-12-2014,BAC,0.052817,0.049883
59408,30-01-2015,BAC,-0.153158,-0.153158
59408,27-02-2015,BAC,0.043564,0.043564
59408,31-03-2015,BAC,-0.023403,-0.026565
59408,30-04-2015,BAC,0.035088,0.035088
59408,29-05-2015,BAC,0.035782,0.035782
59408,30-06-2015,BAC,0.034545,0.031515
59408,31-07-2015,BAC,0.050529,0.050529
59408,31-08-2015,BAC,-0.08613,-0.08613
59408,30-09-2015,BAC,-0.043452,-0.046512
59408,30-10-2015,BAC,0.077022,0.077022
59408,30-11-2015,BAC,0.038737,0.038737
59408,31-12-2015,BAC,-0.031555,-0.034423
59408,29-01-2016,BAC,-0.159834,-0.159834
59408,29-02-2016,BAC,-0.114569,-0.114569
59408,31-03-2016,BAC,0.083866,0.079872
59408,29-04-2016,BAC,0.076923,0.076923
59408,31-05-2016,BAC,0.015797,0.015797
59408,30-06-2016,BAC,-0.099391,-0.102772
59408,29-07-2016,BAC,0.091937,0.091937
59408,31-08-2016,BAC,0.119048,0.113872
59408,30-09-2016,BAC,-0.030359,-0.030359
59408,31-10-2016,BAC,0.054313,0.054313
59408,30-11-2016,BAC,0.284546,0.28
59408,30-12-2016,BAC,0.046401,0.046401
59408,31-01-2017,BAC,0.024434,0.024434
59408,28-02-2017,BAC,0.090106,0.090106
59408,31-03-2017,BAC,-0.041126,-0.044165
59408,28-04-2017,BAC,-0.010598,-0.010598
59408,31-05-2017,BAC,-0.036632,-0.039846
59408,30-06-2017,BAC,0.082552,0.082552
59408,31-07-2017,BAC,-0.005771,-0.005771
59408,31-08-2017,BAC,-0.004561,-0.009536
59408,29-09-2017,BAC,0.060695,0.060695
59408,31-10-2017,BAC,0.0809,0.0809
59408,30-11-2017,BAC,0.032859,0.028478
59408,29-12-2017,BAC,0.047923,0.047923
59408,31-01-2018,BAC,0.084011,0.084011
59408,28-02-2018,BAC,0.003125,0.003125
59408,29-03-2018,BAC,-0.061994,-0.065732
59408,30-04-2018,BAC,-0.002334,-0.002334
59408,31-05-2018,BAC,-0.025401,-0.029412
59408,29-06-2018,BAC,-0.02927,-0.02927
59408,31-07-2018,BAC,0.095424,0.095424
59408,31-08-2018,BAC,0.001619,0.001619
59408,28-09-2018,BAC,-0.042677,-0.047527
59408,31-10-2018,BAC,-0.066531,-0.066531
59408,30-11-2018,BAC,0.032727,0.032727
59408,31-12-2018,BAC,-0.127113,-0.132394
59408,31-01-2019,BAC,0.155438,0.155438
59408,28-02-2019,BAC,0.026695,0.021426
59408,29-03-2019,BAC,-0.051238,-0.051238
59408,30-04-2019,BAC,0.108373,0.108373
59408,31-05-2019,BAC,-0.13015,-0.13015
59408,28-06-2019,BAC,0.095865,0.090226
59408,31-07-2019,BAC,0.057931,0.057931
59408,30-08-2019,BAC,-0.103325,-0.103325
59408,30-09-2019,BAC,0.066885,0.060342
59408,31-10-2019,BAC,0.071992,0.071992
59408,29-11-2019,BAC,0.065558,0.065558
59408,31-12-2019,BAC,0.062425,0.057023
59408,31-01-2020,BAC,-0.067859,-0.067859
59408,28-02-2020,BAC,-0.131892,-0.131892
59408,31-03-2020,BAC,-0.248772,-0.255088
59408,30-04-2020,BAC,0.132831,0.132831
59408,29-05-2020,BAC,0.002911,0.002911
59408,30-06-2020,BAC,-0.007877,-0.01534
59408,31-07-2020,BAC,0.047579,0.047579
59408,31-08-2020,BAC,0.034566,0.034566
59408,30-09-2020,BAC,-0.05711,-0.064103
59408,30-10-2020,BAC,-0.016189,-0.016189
59408,30-11-2020,BAC,0.188186,0.188186
59408,31-12-2020,BAC,0.082741,0.076349
59408,29-01-2021,BAC,-0.021775,-0.021775
59408,26-02-2021,BAC,0.170658,0.170658
59408,31-03-2021,BAC,0.11985,0.114664
59408,30-04-2021,BAC,0.047558,0.047558
59408,28-05-2021,BAC,0.045892,0.045892
59408,30-06-2021,BAC,-0.023119,-0.027365
59408,30-07-2021,BAC,-0.069609,-0.069609
59408,31-08-2021,BAC,0.088373,0.088373
59408,30-09-2021,BAC,0.021796,0.016766
59408,29-10-2021,BAC,0.125559,0.125559
59408,30-11-2021,BAC,-0.069276,-0.069276
59408,31-12-2021,BAC,0.005172,0.00045
59408,31-01-2022,BAC,0.037087,0.037087
59408,28-02-2022,BAC,-0.042046,-0.042046
59408,31-03-2022,BAC,-0.06267,-0.067421
59408,29-04-2022,BAC,-0.134401,-0.134401
59408,31-05-2022,BAC,0.042601,0.042601
59408,30-06-2022,BAC,-0.157527,-0.163172
59408,29-07-2022,BAC,0.086091,0.086091
59408,31-08-2022,BAC,-0.005915,-0.005915
59408,30-09-2022,BAC,-0.094912,-0.101458
59408,31-10-2022,BAC,0.193377,0.193377
59408,30-11-2022,BAC,0.050222,0.050222
59408,30-12-2022,BAC,-0.119155,-0.124967
59408,31-01-2023,BAC,0.071256,0.071256
59408,28-02-2023,BAC,-0.033258,-0.033258
59408,31-03-2023,BAC,-0.159767,-0.166181
59408,28-04-2023,BAC,0.023776,0.023776
59408,31-05-2023,BAC,-0.050888,-0.050888
59408,30-06-2023,BAC,0.040302,0.032386
59408,31-07-2023,BAC,0.115371,0.115371
59408,31-08-2023,BAC,-0.096562,-0.104062
59408,29-09-2023,BAC,-0.044995,-0.044995
59408,31-10-2023,BAC,-0.037984,-0.037984
59408,30-11-2023,BAC,0.166667,0.157555
59408,29-12-2023,BAC,0.104296,0.104296
81774,31-01-2014,FCX,-0.132949,-0.14123
81774,28-02-2014,FCX,0.006479,0.006479
81774,31-03-2014,FCX,0.013795,0.013795
81774,30-04-2014,FCX,0.04876,0.039311
81774,30-05-2014,FCX,-0.00931,-0.00931
81774,30-06-2014,FCX,0.071953,0.071953
81774,31-07-2014,FCX,0.028288,0.019726
81774,29-08-2014,FCX,-0.022837,-0.022837
81774,30-09-2014,FCX,-0.102282,-0.102282
81774,31-10-2014,FCX,-0.117534,-0.127106
81774,28-11-2014,FCX,-0.057895,-0.057895
81774,31-12-2014,FCX,-0.129981,-0.129981
81774,30-01-2015,FCX,-0.267016,-0.280394
81774,27-02-2015,FCX,0.286734,0.286734
81774,31-03-2015,FCX,-0.123902,-0.123902
81774,30-04-2015,FCX,0.230607,0.227968
81774,29-05-2015,FCX,-0.155565,-0.155565
81774,30-06-2015,FCX,-0.052417,-0.052417
81774,31-07-2015,FCX,-0.360338,-0.368958
81774,31-08-2015,FCX,-0.094468,-0.094468
81774,30-09-2015,FCX,-0.089286,-0.089286
81774,30-10-2015,FCX,0.219814,0.214654
81774,30-11-2015,FCX,-0.305013,-0.305013
81774,31-12-2015,FCX,-0.172372,-0.172372
81774,29-01-2016,FCX,-0.320532,-0.320532
81774,29-02-2016,FCX,0.658696,0.658696
81774,31-03-2016,FCX,0.355177,0.355177
81774,29-04-2016,FCX,0.353965,0.353965
81774,31-05-2016,FCX,-0.208571,-0.208571
81774,30-06-2016,FCX,0.005415,0.005415
81774,29-07-2016,FCX,0.163375,0.163375
81774,31-08-2016,FCX,-0.206019,-0.206019
81774,30-09-2016,FCX,0.055394,0.055394
81774,31-10-2016,FCX,0.029466,0.029466
81774,30-11-2016,FCX,0.372987,0.372987
81774,30-12-2016,FCX,-0.140717,-0.140717
81774,31-01-2017,FCX,0.26232,0.26232
81774,28-02-2017,FCX,-0.195195,-0.195195
81774,31-03-2017,FCX,-0.002985,-0.002985
81774,28-04-2017,FCX,-0.045659,-0.045659
81774,31-05-2017,FCX,-0.098824,-0.098824
81774,30-06-2017,FCX,0.045257,0.045257
81774,31-07-2017,FCX,0.217319,0.217319
81774,31-08-2017,FCX,0.010944,0.010944
81774,29-09-2017,FCX,-0.050068,-0.050068
81774,31-10-2017,FCX,-0.004274,-0.004274
81774,30-11-2017,FCX,-0.004292,-0.004292
81774,29-12-2017,FCX,0.362069,0.362069
81774,31-01-2018,FCX,0.028481,0.028481
81774,28-02-2018,FCX,-0.046154,-0.046154
81774,29-03-2018,FCX,-0.055376,-0.055376
81774,30-04-2018,FCX,-0.131474,-0.13432
81774,31-05-2018,FCX,0.111111,0.111111
81774,29-06-2018,FCX,0.021302,0.021302
81774,31-07-2018,FCX,-0.041136,-0.044032
81774,31-08-2018,FCX,-0.148485,-0.148485
81774,28-09-2018,FCX,-0.009253,-0.009253
81774,31-10-2018,FCX,-0.159483,-0.163075
81774,30-11-2018,FCX,0.024893,0.024893
81774,31-12-2018,FCX,-0.136516,-0.136516
81774,31-01-2019,FCX,0.133851,0.129001
81774,28-02-2019,FCX,0.108247,0.108247
81774,29-03-2019,FCX,-0.000775,-0.000775
81774,30-04-2019,FCX,-0.041117,-0.044996
81774,31-05-2019,FCX,-0.21121,-0.21121
81774,28-06-2019,FCX,0.195675,0.195675
81774,31-07-2019,FCX,-0.043066,-0.047373
81774,30-08-2019,FCX,-0.169078,-0.169078
81774,30-09-2019,FCX,0.041349,0.041349
81774,31-10-2019,FCX,0.031348,0.026123
81774,29-11-2019,FCX,0.15886,0.15886
81774,31-12-2019,FCX,0.1529,0.1529
81774,31-01-2020,FCX,-0.150152,-0.153963
81774,28-02-2020,FCX,-0.102703,-0.102703
81774,31-03-2020,FCX,-0.322289,-0.322289
81774,30-04-2020,FCX,0.308148,0.308148
81774,29-05-2020,FCX,0.02718,0.02718
81774,30-06-2020,FCX,0.275634,0.275634
81774,31-07-2020,FCX,0.116681,0.116681
81774,31-08-2020,FCX,0.208204,0.208204
81774,30-09-2020,FCX,0.001922,0.001922
81774,30-10-2020,FCX,0.108696,0.108696
81774,30-11-2020,FCX,0.348904,0.348904
81774,31-12-2020,FCX,0.112441,0.112441
81774,29-01-2021,FCX,0.034204,0.034204
81774,26-02-2021,FCX,0.260126,0.260126
81774,31-03-2021,FCX,-0.0289,-0.0289
81774,30-04-2021,FCX,0.147434,0.145156
81774,28-05-2021,FCX,0.132856,0.132856
81774,30-06-2021,FCX,-0.13132,-0.13132
81774,30-07-2021,FCX,0.028698,0.026677
81774,31-08-2021,FCX,-0.044882,-0.044882
81774,30-09-2021,FCX,-0.106073,-0.106073
81774,29-10-2021,FCX,0.161851,0.159545
81774,30-11-2021,FCX,-0.016967,-0.016967
81774,31-12-2021,FCX,0.125404,0.125404
81774,31-01-2022,FCX,-0.104481,-0.108076
81774,28-02-2022,FCX,0.261419,0.261419
81774,31-03-2022,FCX,0.059425,0.059425
81774,29-04-2022,FCX,-0.181745,-0.184761
81774,31-05-2022,FCX,-0.036251,-0.036251
81774,30-06-2022,FCX,-0.251279,-0.251279
81774,29-07-2022,FCX,0.08339,0.078264
81774,31-08-2022,FCX,-0.061807,-0.061807
81774,30-09-2022,FCX,-0.076689,-0.076689
81774,31-10-2022,FCX,0.16502,0.159532
81774,30-11-2022,FCX,0.255917,0.255917
81774,30-12-2022,FCX,-0.045226,-0.045226
81774,31-01-2023,FCX,0.178158,0.174211
81774,28-02-2023,FCX,-0.081802,-0.081802
81774,31-03-2023,FCX,-0.001465,-0.001465
81774,28-04-2023,FCX,-0.069665,-0.073332
81774,31-05-2023,FCX,-0.09417,-0.09417
81774,30-06-2023,FCX,0.164822,0.164822
81774,31-07-2023,FCX,0.12,0.11625
81774,31-08-2023,FCX,-0.106159,-0.106159
81774,29-09-2023,FCX,-0.065648,-0.065648
81774,31-10-2023,FCX,-0.090105,-0.094127
81774,30-11-2023,FCX,0.104796,0.104796
81774,29-12-2023,FCX,0.140675,0.140675
84788,31-01-2014,AMZN,-0.100554,-0.100554
84788,28-02-2014,AMZN,0.009507,0.009507
84788,31-03-2014,AMZN,-0.071072,-0.071072
84788,30-04-2014,AMZN,-0.095833,-0.095833
84788,30-05-2014,AMZN,0.027685,0.027685
84788,30-06-2014,AMZN,0.03913,0.03913
84788,31-07-2014,AMZN,-0.036302,-0.036302
84788,29-08-2014,AMZN,0.08323,0.08323
84788,30-09-2014,AMZN,-0.048962,-0.048962
84788,31-10-2014,AMZN,-0.052661,-0.052661
84788,28-11-2014,AMZN,0.108623,0.108623
84788,31-12-2014,AMZN,-0.08354,-0.08354
84788,30-01-2015,AMZN,0.142355,0.142355
84788,27-02-2015,AMZN,0.072293,0.072293
84788,31-03-2015,AMZN,-0.021202,-0.021202
84788,30-04-2015,AMZN,0.133512,0.133512
84788,29-05-2015,AMZN,0.017663,0.017663
84788,30-06-2015,AMZN,0.011323,0.011323
84788,31-07-2015,AMZN,0.235113,0.235113
84788,31-08-2015,AMZN,-0.043383,-0.043383
84788,30-09-2015,AMZN,-0.00195,-0.00195
84788,30-10-2015,AMZN,0.222724,0.222724
84788,30-11-2015,AMZN,0.06215,0.06215
84788,31-12-2015,AMZN,0.016682,0.016682
84788,29-01-2016,AMZN,-0.131516,-0.131516
84788,29-02-2016,AMZN,-0.058739,-0.058739
84788,31-03-2016,AMZN,0.074423,0.074423
84788,29-04-2016,AMZN,0.111094,0.111094
84788,31-05-2016,AMZN,0.095817,0.095817
84788,30-06-2016,AMZN,-0.00992,-0.00992
84788,29-07-2016,AMZN,0.060353,0.060353
84788,31-08-2016,AMZN,0.01364,0.01364
84788,30-09-2016,AMZN,0.088603,0.088603
84788,31-10-2016,AMZN,-0.056717,-0.056717
84788,30-11-2016,AMZN,-0.049695,-0.049695
84788,30-12-2016,AMZN,-0.000933,-0.000933
84788,31-01-2017,AMZN,0.098164,0.098164
84788,28-02-2017,AMZN,0.026182,0.026182
84788,31-03-2017,AMZN,0.04911,0.04911
84788,28-04-2017,AMZN,0.043371,0.043371
84788,31-05-2017,AMZN,0.075276,0.075276
84788,30-06-2017,AMZN,-0.026764,-0.026764
84788,31-07-2017,AMZN,0.020434,0.020434
84788,31-08-2017,AMZN,-0.007269,-0.007269
84788,29-09-2017,AMZN,-0.019631,-0.019631
84788,31-10-2017,AMZN,0.149717,0.149717
84788,30-11-2017,AMZN,0.064662,0.064662
84788,29-12-2017,AMZN,-0.006187,-0.006187
84788,31-01-2018,AMZN,0.240639,0.240639
84788,28-02-2018,AMZN,0.042429,0.042429
84788,29-03-2018,AMZN,-0.043049,-0.043049
84788,30-04-2018,AMZN,0.082075,0.082075
84788,31-05-2018,AMZN,0.040539,0.040539
84788,29-06-2018,AMZN,0.043065,0.043065
84788,31-07-2018,AMZN,0.045676,0.045676
84788,31-08-2018,AMZN,0.132365,0.132365
84788,28-09-2018,AMZN,-0.004824,-0.004824
84788,31-10-2018,AMZN,-0.202192,-0.202192
84788,30-11-2018,AMZN,0.057672,0.057672
84788,31-12-2018,AMZN,-0.11135,-0.11135
84788,31-01-2019,AMZN,0.144317,0.144317
84788,28-02-2019,AMZN,-0.045906,-0.045906
84788,29-03-2019,AMZN,0.085936,0.085936
84788,30-04-2019,AMZN,0.081859,0.081859
84788,31-05-2019,AMZN,-0.078613,-0.078613
84788,28-06-2019,AMZN,0.066792,0.066792
84788,31-07-2019,AMZN,-0.014179,-0.014179
84788,30-08-2019,AMZN,-0.048474,-0.048474
84788,30-09-2019,AMZN,-0.022733,-0.022733
84788,31-10-2019,AMZN,0.023475,0.023475
84788,29-11-2019,AMZN,0.013587,0.013587
84788,31-12-2019,AMZN,0.026122,0.026122
84788,31-01-2020,AMZN,0.087064,0.087064
84788,28-02-2020,AMZN,-0.062214,-0.062214
84788,31-03-2020,AMZN,0.035021,0.035021
84788,30-04-2020,AMZN,0.2689,0.2689
84788,29-05-2020,AMZN,-0.012785,-0.012785
84788,30-06-2020,AMZN,0.129567,0.129567
84788,31-07-2020,AMZN,0.147114,0.147114
84788,31-08-2020,AMZN,0.090461,0.090461
84788,30-09-2020,AMZN,-0.087579,-0.087579
84788,30-10-2020,AMZN,-0.035754,-0.035754
84788,30-11-2020,AMZN,0.04344,0.04344
84788,31-12-2020,AMZN,0.028058,0.028058
84788,29-01-2021,AMZN,-0.015576,-0.015576
84788,26-02-2021,AMZN,-0.035328,-0.035328
84788,31-03-2021,AMZN,0.000372,0.000372
84788,30-04-2021,AMZN,0.120663,0.120663
84788,28-05-2021,AMZN,-0.07047,-0.07047
84788,30-06-2021,AMZN,0.067355,0.067355
84788,30-07-2021,AMZN,-0.032722,-0.032722
84788,31-08-2021,AMZN,0.043034,0.043034
84788,30-09-2021,AMZN,-0.053518,-0.053518
84788,29-10-2021,AMZN,0.026602,0.026602
84788,30-11-2021,AMZN,0.039924,0.039924
84788,31-12-2021,AMZN,-0.049252,-0.049252
84788,31-01-2022,AMZN,-0.10283,-0.10283
84788,28-02-2022,AMZN,0.026673,0.026673
84788,31-03-2022,AMZN,0.061437,0.061437
84788,29-04-2022,AMZN,-0.237525,-0.237525
84788,31-05-2022,AMZN,-0.032764,-0.032764
84788,30-06-2022,AMZN,-0.116459,-0.116459
84788,29-07-2022,AMZN,0.270596,0.270596
84788,31-08-2022,AMZN,-0.060615,-0.060615
84788,30-09-2022,AMZN,-0.108622,-0.108622
84788,31-10-2022,AMZN,-0.093451,-0.093451
84788,30-11-2022,AMZN,-0.057595,-0.057595
84788,30-12-2022,AMZN,-0.129894,-0.129894
84788,31-01-2023,AMZN,0.227738,0.227738
84788,28-02-2023,AMZN,-0.086299,-0.086299
84788,31-03-2023,AMZN,0.096148,0.096148
84788,28-04-2023,AMZN,0.020912,0.020912
84788,31-05-2023,AMZN,0.14348,0.14348
84788,30-06-2023,AMZN,0.081108,0.081108
84788,31-07-2023,AMZN,0.025468,0.025468
84788,31-08-2023,AMZN,0.032391,0.032391
84788,29-09-2023,AMZN,-0.078907,-0.078907
84788,31-10-2023,AMZN,0.046963,0.046963
84788,30-11-2023,AMZN,0.097678,0.097678
84788,29-12-2023,AMZN,0.040044,0.040044
86111,31-01-2014,AMT,0.01328,0.01328
86111,28-02-2014,AMT,0.007295,0.007295
86111,31-03-2014,AMT,0.00491,0.00491
86111,30-04-2014,AMT,0.024062,0.020154
86111,30-05-2014,AMT,0.073156,0.073156
86111,30-06-2014,AMT,0.007698,0.003905
86111,31-07-2014,AMT,0.049011,0.049011
86111,29-08-2014,AMT,0.044602,0.044602
86111,30-09-2014,AMT,-0.046755,-0.050406
86111,31-10-2014,AMT,0.041333,0.041333
86111,28-11-2014,AMT,0.077026,0.077026
86111,31-12-2014,AMT,-0.055042,-0.058661
86111,30-01-2015,AMT,-0.019221,-0.019221
86111,27-02-2015,AMT,0.022589,0.022589
86111,31-03-2015,AMT,-0.050333,-0.050333
86111,30-04-2015,AMT,0.008497,0.004036
86111,29-05-2015,AMT,-0.018407,-0.018407
86111,30-06-2015,AMT,0.01013,0.005389
86111,31-07-2015,AMT,0.019509,0.019509
86111,31-08-2015,AMT,-0.030701,-0.030701
86111,30-09-2015,AMT,-0.040677,-0.045667
86111,30-10-2015,AMT,0.161969,0.161969
86111,30-11-2015,AMT,-0.027878,-0.027878
86111,31-12-2015,AMT,-0.019521,-0.024452
86111,29-01-2016,AMT,-0.026921,-0.026921
86111,29-02-2016,AMT,-0.022684,-0.022684
86111,31-03-2016,AMT,0.110304,0.110304
86111,29-04-2016,AMT,0.029501,0.024519
86111,31-05-2016,AMT,0.008581,0.008581
86111,30-06-2016,AMT,0.079032,0.074022
86111,29-07-2016,AMT,0.019012,0.019012
86111,31-08-2016,AMT,-0.020644,-0.020644
86111,30-09-2016,AMT,0.00441,-0.000441
86111,31-10-2016,AMT,0.03406,0.03406
86111,30-11-2016,AMT,-0.127315,-0.127315
86111,30-12-2016,AMT,0.039014,0.033343
86111,31-01-2017,AMT,-0.020628,-0.020628
86111,28-02-2017,AMT,0.109082,0.109082
86111,31-03-2017,AMT,0.058803,0.058803
86111,28-04-2017,AMT,0.041303,0.036202
86111,31-05-2017,AMT,0.041687,0.041687
86111,30-06-2017,AMT,0.013492,0.008613
86111,31-07-2017,AMT,0.030305,0.030305
86111,31-08-2017,AMT,0.085968,0.085968
86111,29-09-2017,AMT,-0.07234,-0.076798
86111,31-10-2017,AMT,0.051141,0.051141
86111,30-11-2017,AMT,0.00181,0.00181
86111,29-12-2017,AMT,-0.003891,-0.008754
86111,31-01-2018,AMT,0.035256,0.035256
86111,28-02-2018,AMT,-0.056669,-0.056669
86111,29-03-2018,AMT,0.043135,0.043135
86111,30-04-2018,AMT,-0.056626,-0.061786
86111,31-05-2018,AMT,0.01474,0.01474
86111,29-06-2018,AMT,0.047481,0.041917
86111,31-07-2018,AMT,0.028231,0.028231
86111,31-08-2018,AMT,0.005936,0.005936
86111,28-09-2018,AMT,-0.020319,-0.025617
86111,31-10-2018,AMT,0.072333,0.072333
86111,30-11-2018,AMT,0.055709,0.055709
86111,31-12-2018,AMT,-0.033194,-0.0383
86111,31-01-2019,AMT,0.09261,0.09261
86111,28-02-2019,AMT,0.019151,0.019151
86111,29-03-2019,AMT,0.118706,0.118706
86111,30-04-2019,AMT,-0.004364,-0.008931
86111,31-05-2019,AMT,0.068971,0.068971
86111,28-06-2019,AMT,-0.016286,-0.020693
86111,31-07-2019,AMT,0.03507,0.03507
86111,30-08-2019,AMT,0.087752,0.087752
86111,30-09-2019,AMT,-0.035232,-0.039359
86111,31-10-2019,AMT,-0.013793,-0.013793
86111,29-11-2019,AMT,-0.018571,-0.018571
86111,31-12-2019,AMT,0.078494,0.073775
86111,31-01-2020,AMT,0.008354,0.008354
86111,28-02-2020,AMT,-0.021317,-0.021317
86111,31-03-2020,AMT,-0.039903,-0.039903
86111,30-04-2020,AMT,0.097956,0.092997
86111,29-05-2020,AMT,0.084748,0.084748
86111,30-06-2020,AMT,0.005694,0.001433
86111,31-07-2020,AMT,0.011023,0.011023
86111,31-08-2020,AMT,-0.046827,-0.046827
86111,30-09-2020,AMT,-0.025206,-0.029781
86111,30-10-2020,AMT,-0.049973,-0.049973
86111,30-11-2020,AMT,0.006749,0.006749
86111,31-12-2020,AMT,-0.023919,-0.029152
86111,29-01-2021,AMT,0.01292,0.01292
86111,26-02-2021,AMT,-0.049393,-0.049393
86111,31-03-2021,AMT,0.106094,0.106094
86111,30-04-2021,AMT,0.070903,0.065716
86111,28-05-2021,AMT,0.002708,0.002708
86111,30-06-2021,AMT,0.062436,0.057465
86111,30-07-2021,AMT,0.046864,0.046864
86111,31-08-2021,AMT,0.033133,0.033133
86111,30-09-2021,AMT,-0.087107,-0.091591
86111,29-10-2021,AMT,0.062394,0.062394
86111,30-11-2021,AMT,-0.069121,-0.069121
86111,31-12-2021,AMT,0.119666,0.114371
86111,31-01-2022,AMT,-0.140171,-0.140171
86111,28-02-2022,AMT,-0.097932,-0.097932
86111,31-03-2022,AMT,0.10733,0.10733
86111,29-04-2022,AMT,-0.035029,-0.040602
86111,31-05-2022,AMT,0.062692,0.062692
86111,30-06-2022,AMT,0.003475,-0.002108
86111,29-07-2022,AMT,0.059627,0.059627
86111,31-08-2022,AMT,-0.061958,-0.061958
86111,30-09-2022,AMT,-0.154891,-0.154891
86111,31-10-2022,AMT,-0.028132,-0.034979
86111,30-11-2022,AMT,0.06786,0.06786
86111,30-12-2022,AMT,-0.03539,-0.042441
86111,31-01-2023,AMT,0.054423,0.054423
86111,28-02-2023,AMT,-0.113613,-0.113613
86111,31-03-2023,AMT,0.031968,0.031968
86111,28-04-2023,AMT,0.007879,0.000245
86111,31-05-2023,AMT,-0.097608,-0.097608
86111,30-06-2023,AMT,0.06002,0.051507
86111,31-07-2023,AMT,-0.018717,-0.018717
86111,31-08-2023,AMT,-0.047239,-0.047239
86111,29-09-2023,AMT,-0.09304,-0.09304
86111,31-10-2023,AMT,0.093402,0.083551
86111,30-11-2023,AMT,0.171671,0.171671
86111,29-12-2023,AMT,0.04215,0.034007
86580,31-01-2014,NVDA,-0.019975,-0.019975
86580,28-02-2014,NVDA,0.176115,0.170701
86580,31-03-2014,NVDA,-0.025571,-0.025571
86580,30-04-2014,NVDA,0.031267,0.031267
86580,30-05-2014,NVDA,0.033297,0.028695
86580,30-06-2014,NVDA,-0.02421,-0.02421
86580,31-07-2014,NVDA,-0.056095,-0.056095
86580,29-08-2014,NVDA,0.116286,0.111429
86580,30-09-2014,NVDA,-0.051414,-0.051414
86580,31-10-2014,NVDA,0.059079,0.059079
86580,28-11-2014,NVDA,0.077533,0.073183
86580,31-12-2014,NVDA,-0.043872,-0.043872
86580,30-01-2015,NVDA,-0.042145,-0.042145
86580,27-02-2015,NVDA,0.153085,0.148659
86580,31-03-2015,NVDA,-0.051451,-0.051451
86580,30-04-2015,NVDA,0.060693,0.060693
86580,29-05-2015,NVDA,0.001464,-0.002929
86580,30-06-2015,NVDA,-0.091279,-0.091279
86580,31-07-2015,NVDA,-0.007956,-0.007956
86580,31-08-2015,NVDA,0.131704,0.126817
86580,30-09-2015,NVDA,0.09653,0.09653
86580,30-10-2015,NVDA,0.150913,0.150913
86580,30-11-2015,NVDA,0.122136,0.118082
86580,31-12-2015,NVDA,0.039092,0.039092
86580,29-01-2016,NVDA,-0.111347,-0.111347
86580,29-02-2016,NVDA,0.074599,0.070673
86580,31-03-2016,NVDA,0.136161,0.136161
86580,29-04-2016,NVDA,-0.002807,-0.002807
86580,31-05-2016,NVDA,0.318182,0.314945
86580,30-06-2016,NVDA,0.006207,0.006207
86580,29-07-2016,NVDA,0.214635,0.214635
86580,31-08-2016,NVDA,0.07627,0.074256
86580,30-09-2016,NVDA,0.117052,0.117052
86580,31-10-2016,NVDA,0.038529,0.038529
86580,30-11-2016,NVDA,0.297639,0.295672
86580,30-12-2016,NVDA,0.157701,0.157701
86580,31-01-2017,NVDA,0.022859,0.022859
86580,28-02-2017,NVDA,-0.069243,-0.070526
86580,31-03-2017,NVDA,0.073413,0.073413
86580,28-04-2017,NVDA,-0.042504,-0.042504
86580,31-05-2017,NVDA,0.385331,0.383988
86580,30-06-2017,NVDA,0.001455,0.001455
86580,31-07-2017,NVDA,0.12417,0.12417
86580,31-08-2017,NVDA,0.043505,0.042644
86580,29-09-2017,NVDA,0.055064,0.055064
86580,31-10-2017,NVDA,0.15685,0.15685
86580,30-11-2017,NVDA,-0.02877,-0.029496
86580,29-12-2017,NVDA,-0.035923,-0.035923
86580,31-01-2018,NVDA,0.270284,0.270284
86580,28-02-2018,NVDA,-0.014849,-0.01546
86580,29-03-2018,NVDA,-0.043017,-0.043017
86580,30-04-2018,NVDA,-0.028887,-0.028887
86580,31-05-2018,NVDA,0.12201,0.121343
86580,29-06-2018,NVDA,-0.060629,-0.060629
86580,31-07-2018,NVDA,0.033601,0.033601
86580,31-08-2018,NVDA,0.1469,0.146288
86580,28-09-2018,NVDA,0.001211,0.001211
86580,31-10-2018,NVDA,-0.249769,-0.249769
86580,30-11-2018,NVDA,-0.224067,-0.224826
86580,31-12-2018,NVDA,-0.183136,-0.183136
86580,31-01-2019,NVDA,0.076779,0.076779
86580,28-02-2019,NVDA,0.074226,0.073113
86580,29-03-2019,NVDA,0.164009,0.164009
86580,30-04-2019,NVDA,0.00802,0.00802
86580,31-05-2019,NVDA,-0.250718,-0.251602
86580,28-06-2019,NVDA,0.212387,0.212387
86580,31-07-2019,NVDA,0.02734,0.02734
86580,30-08-2019,NVDA,-0.006223,-0.007172
86580,30-09-2019,NVDA,0.039162,0.039162
86580,31-10-2019,NVDA,0.154823,0.154823
86580,29-11-2019,NVDA,0.078997,0.078201
